participant_id,participant_login,episode_id,n_targets,n_banners,RTs,speed,response_window,start_times,delta_orientation,nb_targets_retrieved,nb_distractor_retrieved,F1_score,secondary_answers,secondary_ratio,idle_time,date
707,bot,376386,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.297620+00:00
707,bot,376387,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.301990+00:00
707,bot,376388,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.306238+00:00
707,bot,376389,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.310843+00:00
707,bot,376390,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.316413+00:00
707,bot,376391,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.320980+00:00
707,bot,376392,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.325441+00:00
707,bot,376393,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.333874+00:00
707,bot,376394,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.338783+00:00
707,bot,376395,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.343212+00:00
707,bot,376396,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.348651+00:00
707,bot,376397,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.353212+00:00
707,bot,376398,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.357527+00:00
707,bot,376399,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.362958+00:00
707,bot,376400,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.367872+00:00
707,bot,376401,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.372124+00:00
707,bot,376402,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.376481+00:00
707,bot,376403,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.381510+00:00
707,bot,376404,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.385961+00:00
707,bot,376405,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.390333+00:00
707,bot,376406,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.394638+00:00
707,bot,376407,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.399312+00:00
707,bot,376408,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.403664+00:00
707,bot,376409,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.407787+00:00
707,bot,376410,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.412295+00:00
707,bot,376411,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.416959+00:00
707,bot,376412,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.421155+00:00
707,bot,376413,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.425192+00:00
707,bot,376414,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.429926+00:00
707,bot,376415,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.434491+00:00
707,bot,376416,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.440196+00:00
707,bot,376417,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.444305+00:00
707,bot,376418,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.448980+00:00
707,bot,376419,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.453121+00:00
707,bot,376420,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.457507+00:00
707,bot,376421,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.461824+00:00
707,bot,376422,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.466644+00:00
707,bot,376423,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.470773+00:00
707,bot,376424,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.487039+00:00
707,bot,376425,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.492426+00:00
707,bot,376426,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.497603+00:00
707,bot,376427,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.502521+00:00
707,bot,376428,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.506909+00:00
707,bot,376429,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.511465+00:00
707,bot,376430,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.516657+00:00
707,bot,376431,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.521140+00:00
707,bot,376432,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.525485+00:00
707,bot,376433,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.530401+00:00
707,bot,376434,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.535068+00:00
707,bot,376435,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.539499+00:00
707,bot,376436,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.543831+00:00
707,bot,376437,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.548689+00:00
707,bot,376438,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.553490+00:00
707,bot,376439,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.557760+00:00
707,bot,376440,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.562296+00:00
707,bot,376441,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.567857+00:00
707,bot,376442,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.572537+00:00
707,bot,376443,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.578850+00:00
707,bot,376444,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.583571+00:00
707,bot,376445,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.588285+00:00
707,bot,376446,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.592957+00:00
707,bot,376447,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.597869+00:00
707,bot,376448,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.602245+00:00
707,bot,376449,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.606695+00:00
707,bot,376450,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.611610+00:00
707,bot,376451,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.616280+00:00
707,bot,376452,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.620941+00:00
707,bot,376453,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.625491+00:00
707,bot,376454,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.630826+00:00
707,bot,376455,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.635316+00:00
707,bot,376456,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.640253+00:00
707,bot,376457,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.644600+00:00
707,bot,376458,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.649541+00:00
707,bot,376459,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.653607+00:00
707,bot,376460,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.657672+00:00
707,bot,376461,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.663004+00:00
707,bot,376462,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.667914+00:00
707,bot,376463,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.672117+00:00
707,bot,376464,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.676333+00:00
707,bot,376465,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.683379+00:00
707,bot,376466,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.690150+00:00
707,bot,376467,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.696997+00:00
707,bot,376468,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.702302+00:00
707,bot,376469,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.707320+00:00
707,bot,376470,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.712280+00:00
707,bot,376471,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.717223+00:00
707,bot,376472,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.724342+00:00
707,bot,376473,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.728989+00:00
707,bot,376474,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.733841+00:00
707,bot,376475,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.738403+00:00
707,bot,376476,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.742928+00:00
707,bot,376477,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.747675+00:00
707,bot,376478,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.752112+00:00
707,bot,376479,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.756557+00:00
707,bot,376480,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.760982+00:00
707,bot,376481,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.765815+00:00
707,bot,376482,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.770132+00:00
707,bot,376483,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.774527+00:00
707,bot,376484,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.779176+00:00
707,bot,376485,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.783902+00:00
707,bot,376486,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.788100+00:00
707,bot,376487,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.792501+00:00
707,bot,376488,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.797572+00:00
707,bot,376489,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.802036+00:00
707,bot,376490,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.806329+00:00
707,bot,376491,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.810585+00:00
707,bot,376492,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.815874+00:00
707,bot,376493,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.820435+00:00
707,bot,376494,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.825092+00:00
707,bot,376495,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.830766+00:00
707,bot,376496,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.835357+00:00
707,bot,376497,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.839490+00:00
707,bot,376498,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.843775+00:00
707,bot,376499,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.848935+00:00
707,bot,376500,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.853313+00:00
707,bot,376501,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.869186+00:00
707,bot,376502,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.873621+00:00
707,bot,376503,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.878074+00:00
707,bot,376504,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.882826+00:00
707,bot,376505,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.887805+00:00
707,bot,376506,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.892147+00:00
707,bot,376507,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.896933+00:00
707,bot,376508,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.901293+00:00
707,bot,376509,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.905738+00:00
707,bot,376510,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.910287+00:00
707,bot,376511,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.914999+00:00
707,bot,376512,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.919290+00:00
707,bot,376513,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.923777+00:00
707,bot,376514,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.928860+00:00
707,bot,376515,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.933452+00:00
707,bot,376516,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.937945+00:00
707,bot,376517,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.942944+00:00
707,bot,376518,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.947754+00:00
707,bot,376519,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.952128+00:00
